level $8951$ completed at 1645618253.0396821 sec, p/sec ratio: @2.358713955083541@
level $8952$ completed at 1645618269.236002 sec, p/sec ratio: @2.421256478483406@
level $8953$ completed at 1645618284.6225832 sec, p/sec ratio: @2.036439112765428@
level $8954$ completed at 1645618299.09543 sec, p/sec ratio: @1.7831942317959748@
level $8954$ **IS A REDO** at 1645618313.097515 sec, p/sec ratio: @1.9476929485825898@
level $8955$ completed at 1645618334.197267 sec, p/sec ratio: @3.526024254073468@
level $8956$ completed at 1645618352.7597902 sec, p/sec ratio: @3.1680908373542036@
level $8957$ completed at 1645618366.877634 sec, p/sec ratio: @1.4998060119720709@
level $8958$ completed at 1645618388.188962 sec, p/sec ratio: @3.43025272940987@
level $8959$ completed at 1645618408.721002 sec, p/sec ratio: @3.3127404466851@
level $8959$ **IS A REDO** at 1645618426.473255 sec, p/sec ratio: @3.452621808895606@
level $8960$ completed at 1645618449.5726562 sec, p/sec ratio: @4.4014418830794275@
level $8960$ **IS A REDO** at 1645618472.1003451 sec, p/sec ratio: @4.639588897444428@
level $8961$ completed at 1645618493.501468 sec, p/sec ratio: @2.4943634613048187@
level $8962$ completed at 1645618507.2839968 sec, p/sec ratio: @1.8963921672110784@
level $8963$ completed at 1645618523.97188 sec, p/sec ratio: @2.8726868599560986@
level $8964$ completed at 1645618545.142496 sec, p/sec ratio: @3.5110545636440493@
level $8965$ completed at 1645618569.895657 sec, p/sec ratio: @3.680322101719554@
level $8966$ completed at 1645618584.212579 sec, p/sec ratio: @2.1317311387604705@
level $8967$ completed at 1645618604.5563369 sec, p/sec ratio: @3.6832851791657597@
level $8968$ completed at 1645618620.1803699 sec, p/sec ratio: @2.359540041880699@
level $8969$ completed at 1645618634.9590988 sec, p/sec ratio: @1.7394856104513285@
level $8970$ completed at 1645618651.370163 sec, p/sec ratio: @2.6758939129924397@
level $8971$ completed at 1645618670.8428328 sec, p/sec ratio: @2.655463523268216@
level $8972$ completed at 1645618693.7889931 sec, p/sec ratio: @4.43667359508448@
level $8973$ completed at 1645618712.5692139 sec, p/sec ratio: @2.661990210714928@
level $8974$ completed at 1645618729.4746811 sec, p/sec ratio: @2.855344140813496@
level $8975$ completed at 1645618747.985997 sec, p/sec ratio: @2.8751375913043944@
level $8976$ completed at 1645618770.6781352 sec, p/sec ratio: @3.5886015482211797@
level $8977$ completed at 1645618796.6746502 sec, p/sec ratio: @3.2780084565388874@
level $8978$ completed at 1645618811.8143659 sec, p/sec ratio: @2.487241239002152@
level $8979$ completed at 1645618830.1049411 sec, p/sec ratio: @2.6306590114066557@
level $8980$ completed at 1645618844.168171 sec, p/sec ratio: @1.8685990999872888@
level $8981$ completed at 1645618858.5320141 sec, p/sec ratio: @2.157805249811905@
level $8982$ completed at 1645618875.432173 sec, p/sec ratio: @2.614552288814155@
level $8983$ completed at 1645618893.90893 sec, p/sec ratio: @2.9050796540075994@
level $8984$ completed at 1645618908.3420858 sec, p/sec ratio: @1.8115743846933177@
level $8985$ completed at 1645618923.0710669 sec, p/sec ratio: @2.1107862176524996@
level $8986$ completed at 1645618942.102792 sec, p/sec ratio: @2.755837082190793@
level $8987$ completed at 1645618958.9423501 sec, p/sec ratio: @2.9076770989801584@
level $8988$ completed at 1645618973.616543 sec, p/sec ratio: @1.7855508191831058@
level $8989$ completed at 1645618988.424866 sec, p/sec ratio: @1.7651547874296911@
level $8990$ completed at 1645619009.0917828 sec, p/sec ratio: @3.387440437869206@
level $8990$ **IS A REDO** at 1645619028.836307 sec, p/sec ratio: @3.6358565486275247@
level $8991$ completed at 1645619043.758555 sec, p/sec ratio: @2.1504163801247707@
level $8992$ completed at 1645619058.4257438 sec, p/sec ratio: @2.1178404091304923@
level $8993$ completed at 1645619075.242508 sec, p/sec ratio: @1.7153505201003325@
level $8994$ completed at 1645619091.324044 sec, p/sec ratio: @2.295378325778939@
level $8995$ completed at 1645619111.444064 sec, p/sec ratio: @2.9882526864004815@
level $8996$ completed at 1645619130.375803 sec, p/sec ratio: @2.722054762828731@
level $8997$ completed at 1645619144.6884968 sec, p/sec ratio: @2.1304602297883464@
level $8998$ completed at 1645619164.3394392 sec, p/sec ratio: @3.520966564087344@
level $8999$ completed at 1645619188.301468 sec, p/sec ratio: @4.196543814031526@
level $9000$ completed at 1645619207.989384 sec, p/sec ratio: @2.784972508160032@
level $9001$ completed at 1645619223.738421 sec, p/sec ratio: @3.0595694320890052@
level $9002$ completed at 1645619247.615011 sec, p/sec ratio: @4.224935147202886@
level $9003$ completed at 1645619263.055037 sec, p/sec ratio: @1.942981534265106@
level $9004$ completed at 1645619283.480003 sec, p/sec ratio: @3.598774162309274@
level $9005$ completed at 1645619303.260004 sec, p/sec ratio: @4.3409733692471955@
level $9006$ completed at 1645619320.620109 sec, p/sec ratio: @2.495969657903802@
level $9007$ completed at 1645619340.655222 sec, p/sec ratio: @3.4508882226837057@
level $9008$ completed at 1645619356.795496 sec, p/sec ratio: @2.429182734374759@
level $9009$ completed at 1645619376.392055 sec, p/sec ratio: @3.1429056707077043@
level $9010$ completed at 1645619400.077777 sec, p/sec ratio: @4.280343937903439@
level $9011$ completed at 1645619416.756782 sec, p/sec ratio: @2.3531771165970228@
level $9012$ completed at 1645619433.829029 sec, p/sec ratio: @2.8117871980538225@
level $9013$ completed at 1645619448.772192 sec, p/sec ratio: @2.104301481187974@
level $9014$ completed at 1645619465.503247 sec, p/sec ratio: @2.876309201956502@
level $9015$ completed at 1645619488.866733 sec, p/sec ratio: @4.3466876723470715@
level $9015$ **IS A REDO** at 1645619510.893899 sec, p/sec ratio: @4.746117780716342@
level $9016$ completed at 1645619525.350728 sec, p/sec ratio: @1.796750855949494@
level $9017$ completed at 1645619538.504493 sec, p/sec ratio: @1.6283018781247054@
level $9018$ completed at 1645619562.041259 sec, p/sec ratio: @4.297746172334116@
level $9019$ completed at 1645619581.755309 sec, p/sec ratio: @2.462888397589021@
level $9020$ completed at 1645619596.901057 sec, p/sec ratio: @2.1056141904815577@
level $9020$ **IS A REDO** at 1645619611.4776251 sec, p/sec ratio: @2.2742130010658133@
level $9021$ completed at 1645619634.404931 sec, p/sec ratio: @3.5692098945583037@
level $9022$ completed at 1645619652.27195 sec, p/sec ratio: @2.6667578995848924@
level $9023$ completed at 1645619671.515164 sec, p/sec ratio: @2.9337439363194564@
level $9024$ completed at 1645619688.426186 sec, p/sec ratio: @2.56865212862591@
level $9024$ **IS A REDO** at 1645619705.0637372 sec, p/sec ratio: @2.7256362315411433@
level $9025$ completed at 1645619729.093477 sec, p/sec ratio: @3.6529330172343015@
level $9026$ completed at 1645619746.213166 sec, p/sec ratio: @3.130228904680626@
level $9027$ completed at 1645619762.87851 sec, p/sec ratio: @3.158970300489752@
level $9028$ completed at 1645619776.501237 sec, p/sec ratio: @1.5731879456178017@
level $9029$ completed at 1645619799.029711 sec, p/sec ratio: @4.258701539245668@
level $9030$ completed at 1645619817.227799 sec, p/sec ratio: @2.698353606843749@
level $9031$ completed at 1645619834.3816519 sec, p/sec ratio: @2.77618146288555@
level $9032$ completed at 1645619849.066742 sec, p/sec ratio: @2.7068464284624896@
level $9033$ completed at 1645619867.2421188 sec, p/sec ratio: @3.240513021457007@
level $9034$ completed at 1645619889.761226 sec, p/sec ratio: @3.626055316245415@
level $9035$ completed at 1645619906.4647958 sec, p/sec ratio: @2.611696781649498@
level $9036$ completed at 1645619920.5978692 sec, p/sec ratio: @1.8256510147122347@
level $9037$ completed at 1645619940.248786 sec, p/sec ratio: @4.118205959958134@
level $9038$ completed at 1645619958.459968 sec, p/sec ratio: @3.848375967137238@
level $9039$ completed at 1645619974.47138 sec, p/sec ratio: @2.4449555572776545@
level $9040$ completed at 1645619989.713174 sec, p/sec ratio: @1.9782780697110525@
level $9041$ completed at 1645620009.151943 sec, p/sec ratio: @2.4316857752235688@
level $9042$ completed at 1645620028.0229208 sec, p/sec ratio: @2.7818433556965463@
level $9043$ completed at 1645620045.680833 sec, p/sec ratio: @2.4837095264567193@
level $9044$ completed at 1645620062.856576 sec, p/sec ratio: @2.8194852147566567@
level $9045$ completed at 1645620086.25298 sec, p/sec ratio: @4.36735948008729@
level $9046$ completed at 1645620103.701306 sec, p/sec ratio: @2.5063981392492196@
level $9047$ completed at 1645620124.808044 sec, p/sec ratio: @4.12907755178271@
level $9048$ completed at 1645620140.9574249 sec, p/sec ratio: @2.164039577968915@
level $9049$ completed at 1645620157.802687 sec, p/sec ratio: @2.569792126836771@
level $9050$ completed at 1645620174.436648 sec, p/sec ratio: @2.578023000781152@
level $9051$ completed at 1645620197.703465 sec, p/sec ratio: @4.427081128761453@
level $9052$ completed at 1645620213.963169 sec, p/sec ratio: @1.5553196060142576@
level $9053$ completed at 1645620234.638349 sec, p/sec ratio: @3.6722327062767697@
level $9054$ completed at 1645620252.811889 sec, p/sec ratio: @2.6553775426644024@
level $9055$ completed at 1645620266.3756 sec, p/sec ratio: @1.6200345458721597@
level $9056$ completed at 1645620280.548723 sec, p/sec ratio: @1.5184651749167541@
level $9057$ completed at 1645620303.0217862 sec, p/sec ratio: @3.2578919830732924@
level $9058$ completed at 1645620320.8849542 sec, p/sec ratio: @2.991130391545546@
level $9059$ completed at 1645620335.190224 sec, p/sec ratio: @1.8092488959426904@
level $9060$ completed at 1645620351.69294 sec, p/sec ratio: @2.566320465012444@
level $9061$ completed at 1645620373.244716 sec, p/sec ratio: @3.7115060367700647@
level $9062$ completed at 1645620396.124615 sec, p/sec ratio: @3.556601545906503@
level $9063$ completed at 1645620415.5202508 sec, p/sec ratio: @3.3569508181881407@
level $9064$ completed at 1645620434.865006 sec, p/sec ratio: @2.6761808428057585@
level $9065$ completed at 1645620449.7450528 sec, p/sec ratio: @2.1152772624567757@
level $9066$ completed at 1645620465.75003 sec, p/sec ratio: @2.164434976344141@
level $9067$ completed at 1645620479.576836 sec, p/sec ratio: @1.5391699661391656@
level $9068$ completed at 1645620494.8564322 sec, p/sec ratio: @2.05516471839299@
level $9069$ completed at 1645620510.7209768 sec, p/sec ratio: @2.318036503147338@
level $9070$ completed at 1645620524.115298 sec, p/sec ratio: @1.5977757201405718@
level $9071$ completed at 1645620542.025789 sec, p/sec ratio: @2.9375169875029834@
level $9072$ completed at 1645620557.697654 sec, p/sec ratio: @2.36920562361003@
level $9073$ completed at 1645620584.433666 sec, p/sec ratio: @4.484789207997685@
level $9074$ completed at 1645620598.1904728 sec, p/sec ratio: @1.5358208334013117@
level $9075$ completed at 1645620612.612681 sec, p/sec ratio: @1.7702742749740692@
level $9076$ completed at 1645620628.7209861 sec, p/sec ratio: @2.644084214123983@
level $9077$ completed at 1645620649.8997602 sec, p/sec ratio: @3.7561003288488886@
level $9078$ completed at 1645620671.300192 sec, p/sec ratio: @4.7489248411903215@
level $9079$ completed at 1645620686.666674 sec, p/sec ratio: @2.2493669220406303@
level $9080$ completed at 1645620703.975931 sec, p/sec ratio: @2.7461318774823966@
level $9081$ completed at 1645620723.102195 sec, p/sec ratio: @2.9183685712509653@
level $9082$ completed at 1645620738.698244 sec, p/sec ratio: @2.5056234955616152@
level $9083$ completed at 1645620758.932726 sec, p/sec ratio: @3.404820878915835@
level $9084$ completed at 1645620778.7084439 sec, p/sec ratio: @3.044628284613639@
level $9085$ completed at 1645620801.091572 sec, p/sec ratio: @4.027579262086262@
level $9086$ completed at 1645620818.8391838 sec, p/sec ratio: @2.9769637357986145@
level $9087$ completed at 1645620835.191527 sec, p/sec ratio: @2.3853783539610047@
level $9088$ completed at 1645620850.767263 sec, p/sec ratio: @2.7349889328371826@
level $9089$ completed at 1645620867.904726 sec, p/sec ratio: @1.647540380984757@
level $9090$ completed at 1645620886.130699 sec, p/sec ratio: @3.509697019351965@
level $9091$ completed at 1645620902.437639 sec, p/sec ratio: @2.9375814195183323@
level $9092$ completed at 1645620920.576101 sec, p/sec ratio: @2.6008459444874177@
level $9093$ completed at 1645620942.792127 sec, p/sec ratio: @3.8206850627859703@
level $9094$ completed at 1645620959.4393978 sec, p/sec ratio: @2.6025964313316363@
level $9095$ completed at 1645620976.695885 sec, p/sec ratio: @2.5072236335593576@
level $9096$ completed at 1645620990.961461 sec, p/sec ratio: @1.8082876626881395@
level $9097$ completed at 1645621009.993867 sec, p/sec ratio: @3.6571027407297194@
level $9098$ completed at 1645621030.978673 sec, p/sec ratio: @3.694320983932303@
level $9099$ completed at 1645621045.1204 sec, p/sec ratio: @1.812458656062715@
level $9100$ completed at 1645621063.509901 sec, p/sec ratio: @2.810518429241444@
level $9101$ completed at 1645621079.738483 sec, p/sec ratio: @2.3962529243152777@
level $9102$ completed at 1645621102.2029388 sec, p/sec ratio: @4.494932093992077@
level $9103$ completed at 1645621119.704227 sec, p/sec ratio: @3.3779971515354372@
level $9104$ completed at 1645621142.0212219 sec, p/sec ratio: @3.807222052782561@
level $9105$ completed at 1645621162.777729 sec, p/sec ratio: @2.896107908352394@
level $9106$ completed at 1645621179.6031208 sec, p/sec ratio: @2.6239027571503213@
level $9107$ completed at 1645621198.9084082 sec, p/sec ratio: @3.3373328413132692@
level $9108$ completed at 1645621222.20671 sec, p/sec ratio: @4.3892765218730965@
level $9109$ completed at 1645621240.8927832 sec, p/sec ratio: @3.277160241080899@
level $9110$ completed at 1645621261.7869172 sec, p/sec ratio: @3.772840136182487@
level $9111$ completed at 1645621284.2100868 sec, p/sec ratio: @3.4778361230152184@
level $9112$ completed at 1645621304.208858 sec, p/sec ratio: @3.0461121919870546@
level $9112$ **IS A REDO** at 1645621321.392431 sec, p/sec ratio: @3.249332125195134@
level $9113$ completed at 1645621338.121866 sec, p/sec ratio: @2.34498621304743@
level $9114$ completed at 1645621356.225028 sec, p/sec ratio: @2.9232567244394936@
level $9115$ completed at 1645621372.79569 sec, p/sec ratio: @2.5756963720744963@
level $9116$ completed at 1645621393.0072849 sec, p/sec ratio: @3.466025421755297@
level $9117$ completed at 1645621411.669662 sec, p/sec ratio: @3.0500467967180036@
level $9118$ completed at 1645621426.4068348 sec, p/sec ratio: @1.7716573531862283@
level $9119$ completed at 1645621444.386229 sec, p/sec ratio: @2.9735294990296737@
level $9120$ completed at 1645621465.1921432 sec, p/sec ratio: @3.601045234372998@
level $9121$ completed at 1645621491.3244648 sec, p/sec ratio: @4.582994324239286@
level $9122$ completed at 1645621509.4338958 sec, p/sec ratio: @2.5568932967978@
level $9123$ completed at 1645621532.648672 sec, p/sec ratio: @4.126175250197633@
level $9124$ completed at 1645621548.571132 sec, p/sec ratio: @2.3170208814899715@
level $9125$ completed at 1645621562.504596 sec, p/sec ratio: @1.521221018409164@
level $9126$ completed at 1645621579.588067 sec, p/sec ratio: @2.795417198805504@
level $9127$ completed at 1645621598.415621 sec, p/sec ratio: @3.1129303158522914@
level $9128$ completed at 1645621614.631853 sec, p/sec ratio: @2.132550020070651@
level $9129$ completed at 1645621629.0792708 sec, p/sec ratio: @1.7873076381254511@
level $9130$ completed at 1645621642.700756 sec, p/sec ratio: @1.5677780300842796@
level $9130$ **IS A REDO** at 1645621656.5466812 sec, p/sec ratio: @1.6268146998382202@
level $9131$ completed at 1645621674.0426822 sec, p/sec ratio: @2.1181572555768087@
level $9132$ completed at 1645621689.03071 sec, p/sec ratio: @2.0917296170608397@
level $9133$ completed at 1645621706.5550652 sec, p/sec ratio: @3.0475633110286484@
level $9134$ completed at 1645621726.297594 sec, p/sec ratio: @3.2903107943795016@
level $9135$ completed at 1645621749.6309829 sec, p/sec ratio: @4.3489710915276385@
